,Posting Date,Order No.,Item,Quantity,Department,Time,Direct Cost,Overhead Cost,Departement Code,Sales Order,DC/Time,OC/Time,DC/Quantity,OC/Quantity,Labor Costs,Total Cost
184,1/31/2023,POR-11042751,Night stand,2.0,Painting,30.0,750.0,1110.0,PRODUCTION,SSO-12145932,25.0,37.0,375.0,555.0,15.0,1860.0
185,1/31/2023,POR-11042751,Night stand,2.0,Upholstery,8.0,184.01,231.99,PRODUCTION,SSO-12145932,23.00125,28.99875,92.005,115.995,4.0,416.0
186,1/31/2023,POR-11042751,Night stand,2.0,machine,1.32,9.6,5.92,PRODUCTION,SSO-12145932,7.2727272727272725,4.484848484848484,4.8,2.96,0.66,15.52
187,1/31/2023,POR-11042751,Night stand,2.0,Veneer,4.0,100.0,148.0,PRODUCTION,SSO-12145932,25.0,37.0,50.0,74.0,2.0,248.0
188,1/31/2023,POR-11042751,Night stand,2.0,Assembly,30.0,750.0,1110.0,PRODUCTION,SSO-12145932,25.0,37.0,375.0,555.0,15.0,1860.0
190,1/31/2023,POR-11042754,Bed,1.0,Upholstery,12.0,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002,23.000833333333333,28.999166666666667,276.01,347.99,12.0,624.0
191,1/31/2023,POR-11042755,Night stand,2.0,Upholstery,12.0,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002,23.000833333333333,28.999166666666667,138.005,173.995,6.0,624.0
192,1/31/2023,POR-11042756,Dresser,1.0,Upholstery,12.0,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002,23.000833333333333,28.999166666666667,276.01,347.99,12.0,624.0
193,1/31/2023,POR-11042757,Banquette,1.0,Upholstery,12.0,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002,23.000833333333333,28.999166666666667,276.01,347.99,12.0,624.0
194,1/31/2023,POR-11042777,Cladding ,82.59,machine,6.41,317.99,222.01,PRODUCTION,SSO-12137142,49.60842433697348,34.63494539781591,3.8502239980627193,2.6880978326673928,0.07761230173144448,540.0
195,1/31/2023,POR-11042777,Cladding ,82.59,Assembly,240.0,6000.0,8880.0,PRODUCTION,SSO-12137142,25.0,37.0,72.64802034144569,107.51907010533962,2.905920813657828,14880.0
196,1/31/2023,POR-11042794,TV unit,18.34,machine,5.5,60.0,37.0,PRODUCTION,PROD-CARPENTRY-0001,10.909090909090908,6.7272727272727275,3.271537622682661,2.0174482006543077,0.2998909487459106,97.0
197,1/31/2023,POR-11042794,TV unit,18.34,Veneer,5.0,125.0,185.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,6.815703380588877,10.087241003271538,0.27262813522355506,310.0
198,1/31/2023,POR-11042794,TV unit,18.34,Assembly,90.0,2250.0,3330.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,122.68266085059979,181.57033805888767,4.907306434023991,5580.0
200,1/31/2023,POR-11042795,Sofa,6.0,machine,1.66,60.0,37.0,PRODUCTION,SOJ-12002950,36.144578313253014,22.289156626506024,10.0,6.166666666666667,0.27666666666666667,97.0
201,1/31/2023,POR-11042795,Sofa,6.0,Assembly,60.0,1500.0,2220.0,PRODUCTION,SOJ-12002950,25.0,37.0,250.0,370.0,10.0,3720.0
202,1/31/2023,POR-11042796,Cabinet,1.0,machine,0.75,15.0,9.25,PRODUCTION,SOJ-12002950,20.0,12.333333333333334,15.0,9.25,0.75,24.25
204,1/31/2023,POR-11042799,Cabinet,2.0,machine,0.49,4.8,2.96,PRODUCTION,SOJ-12002950,9.795918367346939,6.040816326530612,2.4,1.48,0.245,7.76
205,1/31/2023,POR-11042799,Cabinet,2.0,Veneer,4.0,100.0,148.0,PRODUCTION,SOJ-12002950,25.0,37.0,50.0,74.0,2.0,248.0
206,1/31/2023,POR-11042799,Cabinet,2.0,Assembly,15.0,375.0,555.0,PRODUCTION,SOJ-12002950,25.0,37.0,187.5,277.5,7.5,930.0
207,1/31/2023,POR-11042814,Board,15.0,machine,0.25,13.25,9.25,PRODUCTION,PROD-CARPENTRY-0001,53.0,37.0,0.8833333333333333,0.6166666666666667,0.016666666666666666,22.5
208,1/31/2023,POR-11042814,Board,15.0,Assembly,10.0,250.0,370.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,16.666666666666668,24.666666666666668,0.6666666666666666,620.0
209,1/31/2023,POR-11042815,Sofa,1.0,machine,0.58,30.0,18.5,PRODUCTION,PROD-CARPENTRY-0001,51.724137931034484,31.896551724137932,30.0,18.5,0.58,48.5
210,1/31/2023,POR-11042815,Sofa,1.0,Assembly,25.0,625.0,925.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,625.0,925.0,25.0,1550.0
211,1/31/2023,POR-11042816,Arm chair,2.0,machine,0.5,15.0,9.25,PRODUCTION,SOJ-12003236,30.0,18.5,7.5,4.625,0.25,24.25
212,1/31/2023,POR-11042816,Arm chair,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SOJ-12003236,25.0,37.0,500.0,740.0,20.0,2480.0
213,1/31/2023,POR-11042817,Sofa,3.0,machine,2.16,90.0,55.5,PRODUCTION,SOJ-12003236,41.666666666666664,25.694444444444443,30.0,18.5,0.7200000000000001,145.5
214,1/31/2023,POR-11042817,Sofa,3.0,Assembly,75.0,1875.0,2775.0,PRODUCTION,SOJ-12003236,25.0,37.0,625.0,925.0,25.0,4650.0
215,1/31/2023,POR-11042820,Rectangular Side Table,5.0,Painting,10.0,250.0,370.0,PRODUCTION,SOJ-12003236,25.0,37.0,50.0,74.0,2.0,620.0
216,1/31/2023,POR-11042821,Round center table,1.0,machine,0.58,4.24,2.96,PRODUCTION,SOJ-12003236,7.310344827586208,5.103448275862069,4.24,2.96,0.58,7.2
217,1/31/2023,POR-11042821,Round center table,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SOJ-12003236,25.0,37.0,25.0,37.0,1.0,62.0
218,1/31/2023,POR-11042821,Round center table,1.0,Assembly,8.0,200.0,296.0,PRODUCTION,SOJ-12003236,25.0,37.0,200.0,296.0,8.0,496.0
219,1/31/2023,POR-11042822,Round center table,1.0,machine,0.58,4.24,2.96,PRODUCTION,SOJ-12003236,7.310344827586208,5.103448275862069,4.24,2.96,0.58,7.2
220,1/31/2023,POR-11042822,Round center table,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SOJ-12003236,25.0,37.0,25.0,37.0,1.0,62.0
221,1/31/2023,POR-11042822,Round center table,1.0,Assembly,8.0,200.0,296.0,PRODUCTION,SOJ-12003236,25.0,37.0,200.0,296.0,8.0,496.0
222,1/31/2023,POR-11042823,Banquette,1.0,Upholstery,12.0,276.01,347.99,PRODUCTION,SOJ-12003236,23.000833333333333,28.999166666666667,276.01,347.99,12.0,624.0
223,1/31/2023,POR-11042825,Square Side Table,2.0,machine,0.16,4.8,2.96,PRODUCTION,SSO-12142733,30.0,18.5,2.4,1.48,0.08,7.76
224,1/31/2023,POR-11042825,Square Side Table,2.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12142733,25.0,37.0,187.5,277.5,7.5,930.0
225,1/31/2023,POR-11042827,Round side table,1.0,machine,0.5,28.0,18.5,PRODUCTION,SSO-12142733,56.0,37.0,28.0,18.5,0.5,46.5
226,1/31/2023,POR-11042827,Round side table,1.0,Assembly,8.0,200.0,296.0,PRODUCTION,SSO-12142733,25.0,37.0,200.0,296.0,8.0,496.0
227,1/31/2023,POR-11042831,Dining Side Chair,10.0,machine,6.0,60.0,37.0,PRODUCTION,SSO-12142733,10.0,6.166666666666667,6.0,3.7,0.6,97.0
228,1/31/2023,POR-11042831,Dining Side Chair,10.0,Assembly,100.0,2500.0,3700.0,PRODUCTION,SSO-12142733,25.0,37.0,250.0,370.0,10.0,6200.0
229,1/31/2023,POR-11042835,TV unit,1.0,machine,0.82,9.6,5.92,PRODUCTION,SSO-12142733,11.707317073170731,7.219512195121951,9.6,5.92,0.82,15.52
230,1/31/2023,POR-11042835,TV unit,1.0,Veneer,5.0,125.0,185.0,PRODUCTION,SSO-12142733,25.0,37.0,125.0,185.0,5.0,310.0
232,1/31/2023,POR-11042836,Console,1.0,machine,0.32,9.6,5.92,PRODUCTION,SSO-12142733,30.0,18.5,9.6,5.92,0.32,15.52
233,1/31/2023,POR-11042836,Console,1.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12142733,25.0,37.0,50.0,74.0,2.0,124.0
234,1/31/2023,POR-11042836,Console,1.0,Assembly,25.0,625.0,925.0,PRODUCTION,SSO-12142733,25.0,37.0,625.0,925.0,25.0,1550.0
235,1/31/2023,POR-11042837,Service table,1.0,machine,0.08,4.24,2.96,PRODUCTION,SSO-12142733,53.0,37.0,4.24,2.96,0.08,7.2
236,1/31/2023,POR-11042837,Service table,1.0,Assembly,20.0,250.0,370.0,PRODUCTION,SSO-12142733,12.5,18.5,250.0,370.0,20.0,620.0
237,1/31/2023,POR-11042842,Arm chair,4.0,Upholstery,56.0,1288.07,1623.93,PRODUCTION,SSO-12143514,23.00125,28.99875,322.0175,405.9825,14.0,2912.0
238,1/31/2023,POR-11042846,Square Side Table,2.0,machine,1.16,8.48,5.92,PRODUCTION,PROD-CARPENTRY-0001,7.310344827586208,5.103448275862069,4.24,2.96,0.58,14.4
239,1/31/2023,POR-11042846,Square Side Table,2.0,Veneer,2.0,50.0,74.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,25.0,37.0,1.0,124.0
240,1/31/2023,POR-11042846,Square Side Table,2.0,Assembly,30.0,750.0,1110.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,375.0,555.0,15.0,1860.0
241,1/31/2023,POR-11042847,Square Center Table,1.0,machine,1.74,21.73,15.17,PRODUCTION,PROD-CARPENTRY-0001,12.488505747126437,8.718390804597702,21.73,15.17,1.74,36.9
242,1/31/2023,POR-11042847,Square Center Table,1.0,Veneer,5.0,125.0,185.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,125.0,185.0,5.0,310.0
244,1/31/2023,POR-11042863,Sofa,1.0,machine,0.66,39.6,24.42,PRODUCTION,SSO-12142772,60.0,37.0,39.6,24.42,0.66,64.02000000000001
245,1/31/2023,POR-11042863,Sofa,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,SSO-12142772,25.0,37.0,500.0,740.0,20.0,1240.0
246,1/31/2023,POR-11042865,Banquette,1.0,machine,0.32,9.6,5.92,PRODUCTION,SSO-12142772,30.0,18.5,9.6,5.92,0.32,15.52
247,1/31/2023,POR-11042865,Banquette,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12142772,25.0,37.0,25.0,37.0,1.0,62.0
248,1/31/2023,POR-11042865,Banquette,1.0,Assembly,20.0,500.0,740.0,PRODUCTION,SSO-12142772,25.0,37.0,500.0,740.0,20.0,1240.0
249,1/31/2023,POR-11042866,Bed,1.0,machine,3.4,34.8,21.46,PRODUCTION,SSO-12142772,10.235294117647058,6.311764705882354,34.8,21.46,3.4,56.26
251,1/31/2023,POR-11042868,Sofa,2.0,machine,0.41,19.8,12.21,PRODUCTION,SSO-12142772,48.29268292682927,29.780487804878053,9.9,6.105,0.205,32.010000000000005
252,1/31/2023,POR-11042868,Sofa,2.0,Assembly,50.0,500.0,740.0,PRODUCTION,SSO-12142772,10.0,14.8,250.0,370.0,25.0,1240.0
254,1/31/2023,POR-11042886,Sofa,3.0,machine,1.25,60.0,37.0,PRODUCTION,PROD-CARPENTRY-0001,48.0,29.6,20.0,12.333333333333334,0.4166666666666667,97.0
255,1/31/2023,POR-11042886,Sofa,3.0,Assembly,25.0,625.0,925.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,208.33333333333334,308.3333333333333,8.333333333333334,1550.0
257,1/31/2023,POR-11042887,Sofa,3.0,machine,1.25,60.0,37.0,PRODUCTION,SSO-12149275,48.0,29.6,20.0,12.333333333333334,0.4166666666666667,97.0
258,1/31/2023,POR-11042887,Sofa,3.0,Assembly,25.0,625.0,925.0,PRODUCTION,SSO-12149275,25.0,37.0,208.33333333333334,308.3333333333333,8.333333333333334,1550.0
260,1/31/2023,POR-11042888,Arm chair,4.0,machine,4.58,30.0,18.5,PRODUCTION,SSO-12149275,6.550218340611353,4.039301310043668,7.5,4.625,1.145,48.5
261,1/31/2023,POR-11042888,Arm chair,4.0,Assembly,80.0,2000.0,2960.0,PRODUCTION,SSO-12149275,25.0,37.0,500.0,740.0,20.0,4960.0
262,1/31/2023,POR-11042889,Arm chair,2.0,Control&Packing,1.0,0.0,0.0,PRODUCTION,SSO-12149275,0.0,0.0,0.0,0.0,0.5,0.0
263,1/31/2023,POR-11042892,Rectangular Side Table,2.0,machine,0.25,14.0,9.25,PRODUCTION,SSO-12149275,56.0,37.0,7.0,4.625,0.125,23.25
264,1/31/2023,POR-11042892,Rectangular Side Table,2.0,Assembly,6.0,150.0,222.0,PRODUCTION,SSO-12149275,25.0,37.0,75.0,111.0,3.0,372.0
265,1/31/2023,POR-11042893,Round side table,3.0,machine,1.24,4.8,2.96,PRODUCTION,SSO-12149275,3.8709677419354835,2.3870967741935485,1.5999999999999999,0.9866666666666667,0.41333333333333333,7.76
266,1/31/2023,POR-11042893,Round side table,3.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12149275,25.0,37.0,8.333333333333334,12.333333333333334,0.3333333333333333,62.0
267,1/31/2023,POR-11042893,Round side table,3.0,Assembly,45.0,1125.0,1665.0,PRODUCTION,SSO-12149275,25.0,37.0,375.0,555.0,15.0,2790.0
268,1/31/2023,POR-11042895,Arm chair,2.0,machine,0.58,19.8,12.21,PRODUCTION,SSO-12146685,34.13793103448276,21.05172413793104,9.9,6.105,0.29,32.010000000000005
269,1/31/2023,POR-11042895,Arm chair,2.0,Assembly,30.0,750.0,1110.0,PRODUCTION,SSO-12146685,25.0,37.0,375.0,555.0,15.0,1860.0
270,1/31/2023,POR-11042900,Rectangular Side Table,2.0,machine,2.0,89.99,74.01,PRODUCTION,SSO-12146685,44.995,37.005,44.995,37.005,1.0,164.0
271,1/31/2023,POR-11042900,Rectangular Side Table,2.0,Veneer,1.0,25.0,37.0,PRODUCTION,SSO-12146685,25.0,37.0,12.5,18.5,0.5,62.0
272,1/31/2023,POR-11042900,Rectangular Side Table,2.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12146685,25.0,37.0,125.0,185.0,5.0,620.0
273,1/31/2023,POR-11042901,Sofa,2.0,machine,1.16,60.0,37.0,PRODUCTION,SSO-12146685,51.724137931034484,31.896551724137932,30.0,18.5,0.58,97.0
274,1/31/2023,POR-11042901,Sofa,2.0,Assembly,50.0,1250.0,1850.0,PRODUCTION,SSO-12146685,25.0,37.0,625.0,925.0,25.0,3100.0
275,1/31/2023,POR-11042902,Arm chair,2.0,machine,0.5,15.0,9.25,PRODUCTION,SSO-12146685,30.0,18.5,7.5,4.625,0.25,24.25
276,1/31/2023,POR-11042902,Arm chair,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SSO-12146685,25.0,37.0,500.0,740.0,20.0,2480.0
277,1/31/2023,POR-11042903,Square Center Table,1.0,machine,1.74,21.73,15.17,PRODUCTION,SSO-12146685,12.488505747126437,8.718390804597702,21.73,15.17,1.74,36.9
278,1/31/2023,POR-11042903,Square Center Table,1.0,Veneer,5.0,125.0,185.0,PRODUCTION,SSO-12146685,25.0,37.0,125.0,185.0,5.0,310.0
280,1/31/2023,POR-11042904,Square Side Table,2.0,machine,1.16,8.48,5.92,PRODUCTION,SSO-12146685,7.310344827586208,5.103448275862069,4.24,2.96,0.58,14.4
281,1/31/2023,POR-11042904,Square Side Table,2.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12146685,25.0,37.0,25.0,37.0,1.0,124.0
282,1/31/2023,POR-11042904,Square Side Table,2.0,Assembly,30.0,750.0,1110.0,PRODUCTION,SSO-12146685,25.0,37.0,375.0,555.0,15.0,1860.0
283,1/31/2023,POR-11042905,Round Side Table,1.0,machine,0.16,8.96,5.92,PRODUCTION,SSO-12146947,56.00000000000001,37.0,8.96,5.92,0.16,14.88
284,1/31/2023,POR-11042905,Round Side Table,1.0,Assembly,1.0,25.0,37.0,PRODUCTION,SSO-12146947,25.0,37.0,25.0,37.0,1.0,62.0
285,1/31/2023,POR-11042919,Round side table,1.0,machine,0.41,4.8,2.96,PRODUCTION,SSO-12142691,11.707317073170731,7.219512195121951,4.8,2.96,0.41,7.76
286,1/31/2023,POR-11042919,Round side table,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12142691,25.0,37.0,375.0,555.0,15.0,930.0
287,1/31/2023,POR-11042920,Rectangular Dining Table,1.0,machine,4.49,34.8,21.46,PRODUCTION,SSO-12142691,7.75055679287305,4.779510022271715,34.8,21.46,4.49,56.26
288,1/31/2023,POR-11042920,Rectangular Dining Table,1.0,Veneer,2.0,50.0,74.0,PRODUCTION,SSO-12142691,25.0,37.0,50.0,74.0,2.0,124.0
290,1/31/2023,POR-11042922,Square Center Table,1.0,machine,3.24,15.0,9.25,PRODUCTION,SSO-12142691,4.62962962962963,2.8549382716049383,15.0,9.25,3.24,24.25
291,1/31/2023,POR-11042922,Square Center Table,1.0,Veneer,3.0,25.0,37.0,PRODUCTION,SSO-12142691,8.333333333333334,12.333333333333334,25.0,37.0,3.0,62.0
293,1/31/2023,POR-11043062,Door,2.0,machine,3.08,30.0,18.5,PRODUCTION,SOJ-12002461,9.74025974025974,6.0064935064935066,15.0,9.25,1.54,48.5
294,1/31/2023,POR-11043062,Door,2.0,Veneer,6.0,150.0,222.0,PRODUCTION,SOJ-12002461,25.0,37.0,75.0,111.0,3.0,372.0
295,1/31/2023,POR-11043062,Door,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SOJ-12002461,25.0,37.0,500.0,740.0,20.0,2480.0
296,1/31/2023,POR-11043275,Rectangular Dining Table,1.0,machine,1.5,45.0,27.75,PRODUCTION,PROD-CARPENTRY-0001,30.0,18.5,45.0,27.75,1.5,72.75
297,1/31/2023,POR-11043275,Rectangular Dining Table,1.0,Veneer,6.0,150.0,222.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,150.0,222.0,6.0,372.0
299,1/31/2023,POR-11043275,Rectangular Dining Table,1.0,Upholstery,12.0,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002,23.000833333333333,28.999166666666667,276.01,347.99,12.0,624.0
300,1/31/2023,POR-11043276,Sofa,4.0,machine,1.66,90.0,55.5,PRODUCTION,PROD-CARPENTRY-0001,54.21686746987952,33.433734939759034,22.5,13.875,0.415,145.5
301,1/31/2023,POR-11043276,Sofa,4.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,250.0,370.0,10.0,2480.0
302,1/31/2023,POR-11043277,Sofa,4.0,machine,1.66,90.0,55.5,PRODUCTION,SSO-12144592,54.21686746987952,33.433734939759034,22.5,13.875,0.415,145.5
303,1/31/2023,POR-11043277,Sofa,4.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SSO-12144592,25.0,37.0,250.0,370.0,10.0,2480.0
304,1/31/2023,POR-11043278,Sofa,5.0,machine,2.16,120.0,74.0,PRODUCTION,SSO-12144592,55.55555555555555,34.25925925925926,24.0,14.8,0.43200000000000005,194.0
305,1/31/2023,POR-11043278,Sofa,5.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,SSO-12144592,25.0,37.0,200.0,296.0,8.0,2480.0
306,1/31/2023,POR-11043279,Arm chair,2.0,machine,0.66,24.6,15.17,PRODUCTION,SSO-12144592,37.27272727272727,22.984848484848484,12.3,7.585,0.33,39.77
307,1/31/2023,POR-11043279,Arm chair,2.0,Assembly,30.0,750.0,1110.0,PRODUCTION,SSO-12144592,25.0,37.0,375.0,555.0,15.0,1860.0
308,1/31/2023,POR-11043280,Bed,1.0,machine,2.08,45.0,27.75,PRODUCTION,SSO-12144592,21.634615384615383,13.341346153846153,45.0,27.75,2.08,72.75
310,1/31/2023,POR-11043283,Dresser,1.0,machine,0.41,15.0,9.25,PRODUCTION,PROD-CARPENTRY-0001,36.58536585365854,22.5609756097561,15.0,9.25,0.41,24.25
311,1/31/2023,POR-11043283,Dresser,1.0,Veneer,10.0,250.0,370.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,250.0,370.0,10.0,620.0
313,1/31/2023,POR-11043284,Banquette,1.0,machine,0.16,4.8,2.96,PRODUCTION,SSO-12147686,30.0,18.5,4.8,2.96,0.16,7.76
314,1/31/2023,POR-11043284,Banquette,1.0,Assembly,6.0,150.0,222.0,PRODUCTION,SSO-12147686,25.0,37.0,150.0,222.0,6.0,372.0
315,1/31/2023,POR-11043285,Console,1.0,machine,0.41,15.0,9.25,PRODUCTION,PROD-CARPENTRY-0001,36.58536585365854,22.5609756097561,15.0,9.25,0.41,24.25
316,1/31/2023,POR-11043285,Console,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,25.0,37.0,1.0,62.0
317,1/31/2023,POR-11043285,Console,1.0,Assembly,25.0,625.0,925.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,625.0,925.0,25.0,1550.0
319,1/31/2023,POR-11043286,Rectangular Dining Table,1.0,Veneer,25.0,625.0,925.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,625.0,925.0,25.0,1550.0
321,1/31/2023,POR-11043289,Buffet,1.0,machine,17.66,60.0,37.0,PRODUCTION,SSO-12148130,3.3975084937712343,2.0951302378255945,60.0,37.0,17.66,97.0
322,1/31/2023,POR-11043289,Buffet,1.0,Veneer,10.0,250.0,370.0,PRODUCTION,SSO-12148130,25.0,37.0,250.0,370.0,10.0,620.0
324,1/31/2023,POR-11043290,Mirror,1.0,machine,8.41,15.0,9.25,PRODUCTION,SSO-12148130,1.78359096313912,1.0998810939357908,15.0,9.25,8.41,24.25
325,1/31/2023,POR-11043290,Mirror,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12148130,25.0,37.0,250.0,370.0,10.0,620.0
326,1/31/2023,POR-11043292,Rectangular Center Table,1.0,machine,0.32,9.6,5.92,PRODUCTION,SSO-12149755,30.0,18.5,9.6,5.92,0.32,15.52
327,1/31/2023,POR-11043292,Rectangular Center Table,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,SSO-12149755,25.0,37.0,375.0,555.0,15.0,930.0
328,1/31/2023,POR-11043296,Arm chair,2.0,machine,2.91,19.8,12.21,PRODUCTION,PROD-CARPENTRY-0001,6.804123711340206,4.195876288659794,9.9,6.105,1.455,32.010000000000005
329,1/31/2023,POR-11043296,Arm chair,2.0,Assembly,40.0,1000.0,1480.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,500.0,740.0,20.0,2480.0
330,1/31/2023,POR-11043297,Pouf,1.0,machine,0.32,9.6,5.92,PRODUCTION,SSO-12148470,30.0,18.5,9.6,5.92,0.32,15.52
331,1/31/2023,POR-11043297,Pouf,1.0,Assembly,10.0,250.0,370.0,PRODUCTION,SSO-12148470,25.0,37.0,250.0,370.0,10.0,620.0
332,1/31/2023,POR-11043299,Rectangular Dining Table,1.0,machine,1.33,34.8,21.46,PRODUCTION,PROD-CARPENTRY-0001,26.165413533834585,16.13533834586466,34.8,21.46,1.33,56.26
333,1/31/2023,POR-11043299,Rectangular Dining Table,1.0,Veneer,6.0,150.0,222.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,150.0,222.0,6.0,372.0
335,1/31/2023,POR-11043300,Dining Arm chair,14.0,machine,3.5,60.0,37.0,PRODUCTION,SSO-12148080,17.142857142857142,10.571428571428571,4.285714285714286,2.642857142857143,0.25,97.0
336,1/31/2023,POR-11043300,Dining Arm chair,14.0,Veneer,14.0,350.0,518.0,PRODUCTION,SSO-12148080,25.0,37.0,25.0,37.0,1.0,868.0
337,1/31/2023,POR-11043300,Dining Arm chair,14.0,Assembly,98.0,2450.0,3626.0,PRODUCTION,SSO-12148080,25.0,37.0,175.0,259.0,7.0,6076.0
338,1/31/2023,POR-11043301,Buffet,1.0,machine,2.15,9.6,5.92,PRODUCTION,SSO-12148080,4.465116279069767,2.7534883720930234,9.6,5.92,2.15,15.52
339,1/31/2023,POR-11043301,Buffet,1.0,Veneer,7.0,175.0,259.0,PRODUCTION,SSO-12148080,25.0,37.0,175.0,259.0,7.0,434.0
341,1/31/2023,POR-11043302,Sofa,3.0,machine,0.91,49.8,30.71,PRODUCTION,PROD-CARPENTRY-0001,54.72527472527472,33.747252747252745,16.599999999999998,10.236666666666666,0.30333333333333334,80.50999999999999
342,1/31/2023,POR-11043302,Sofa,3.0,Assembly,30.0,500.0,740.0,PRODUCTION,PROD-CARPENTRY-0004,16.666666666666668,24.666666666666668,166.66666666666666,246.66666666666666,10.0,1240.0
343,1/31/2023,POR-11043303,Arm chair,1.0,machine,2.91,19.8,12.21,PRODUCTION,PROD-CARPENTRY-0001,6.804123711340206,4.195876288659794,19.8,12.21,2.91,32.010000000000005
345,1/31/2023,POR-11043304,Round center table,1.0,machine,3.66,9.6,5.92,PRODUCTION,PROD-CARPENTRY-0001,2.622950819672131,1.6174863387978142,9.6,5.92,3.66,15.52
346,1/31/2023,POR-11043304,Round center table,1.0,Veneer,3.0,75.0,111.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,75.0,111.0,3.0,186.0
348,1/31/2023,POR-11043305,Round side table,1.0,machine,0.88,7.8,4.81,PRODUCTION,PROD-CARPENTRY-0001,8.863636363636363,5.465909090909091,7.8,4.81,0.88,12.61
349,1/31/2023,POR-11043305,Round side table,1.0,Veneer,1.0,25.0,37.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,25.0,37.0,1.0,62.0
350,1/31/2023,POR-11043305,Round side table,1.0,Assembly,24.0,600.0,888.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,600.0,888.0,24.0,1488.0
351,1/31/2023,POR-11043306,Rectangular Dining Table,1.0,machine,1.66,9.6,5.92,PRODUCTION,PROD-CARPENTRY-0001,5.783132530120482,3.566265060240964,9.6,5.92,1.66,15.52
352,1/31/2023,POR-11043306,Rectangular Dining Table,1.0,Veneer,8.0,200.0,296.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,200.0,296.0,8.0,496.0
354,1/31/2023,POR-11043308,Buffet,1.0,machine,0.99,9.6,5.92,PRODUCTION,PROD-CARPENTRY-0001,9.696969696969697,5.97979797979798,9.6,5.92,0.99,15.52
355,1/31/2023,POR-11043308,Buffet,1.0,Veneer,5.0,125.0,185.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,125.0,185.0,5.0,310.0
357,1/31/2023,POR-11043311,Arm chair,1.0,machine,0.66,24.6,15.17,PRODUCTION,PROD-CARPENTRY-0001,37.27272727272727,22.984848484848484,24.6,15.17,0.66,39.77
359,1/31/2023,POR-11043315,ROUND DINING TABLE,1.0,machine,2.32,9.6,5.92,PRODUCTION,PROD-CARPENTRY-0001,4.137931034482759,2.5517241379310347,9.6,5.92,2.32,15.52
360,1/31/2023,POR-11043315,ROUND DINING TABLE,1.0,Assembly,15.0,375.0,555.0,PRODUCTION,PROD-CARPENTRY-0004,25.0,37.0,375.0,555.0,15.0,930.0
361,1/31/2023,POR-11043316,Credenza,1.0,machine,1.74,9.6,5.92,PRODUCTION,PROD-CARPENTRY-0001,5.517241379310344,3.4022988505747125,9.6,5.92,1.74,15.52
362,1/31/2023,POR-11043316,Credenza,1.0,Veneer,3.0,75.0,111.0,PRODUCTION,PROD-CARPENTRY-0003,25.0,37.0,75.0,111.0,3.0,186.0
